UZAName,Year,VRH,Category
"Stockton, CA",2017,195803,Non-Rail
"Stockton, CA",2017,27610,Rail
"Stockton, CA",2018,226480,Non-Rail
"Stockton, CA",2018,28325,Rail
"Stockton, CA",2019,291519,Non-Rail
"Stockton, CA",2019,29947,Rail
"Stockton, CA",2020,240494,Non-Rail
"Stockton, CA",2020,15779,Rail
"Stockton, CA",2021,68784,Non-Rail
"Stockton, CA",2021,2720,Rail
"Sumter, SC",2011,71622,Non-Rail
"Sumter, SC",2012,73654,Non-Rail
"Sumter, SC",2013,50599,Non-Rail
"Sumter, SC",2014,42667,Non-Rail
"Sumter, SC",2015,36091,Non-Rail
"Sumter, SC",2016,32977,Non-Rail
"Sumter, SC",2017,35154,Non-Rail
"Sumter, SC",2018,31396,Non-Rail
"Sumter, SC",2019,29867,Non-Rail
"Sumter, SC",2020,22413,Non-Rail
"Sumter, SC",2021,5450,Non-Rail
"Syracuse, NY",2011,414394,Non-Rail
"Syracuse, NY",2012,407999,Non-Rail
"Syracuse, NY",2013,411314,Non-Rail
"Syracuse, NY",2014,414296,Non-Rail
"Syracuse, NY",2015,467540,Non-Rail
"Syracuse, NY",2016,491558,Non-Rail
"Syracuse, NY",2017,498975,Non-Rail
"Syracuse, NY",2018,497679,Non-Rail
"Syracuse, NY",2019,504218,Non-Rail
"Syracuse, NY",2020,429001,Non-Rail
"Syracuse, NY",2021,115020,Non-Rail
"Tallahassee, FL",2011,251937,Non-Rail
"Tallahassee, FL",2012,264609,Non-Rail
"Tallahassee, FL",2013,229733,Non-Rail
"Tallahassee, FL",2014,255280,Non-Rail
"Tallahassee, FL",2015,246254,Non-Rail
"Tallahassee, FL",2016,252264,Non-Rail
"Tallahassee, FL",2017,234205,Non-Rail
"Tallahassee, FL",2018,245349,Non-Rail
"Tallahassee, FL",2019,271932,Non-Rail
"Tallahassee, FL",2020,210785,Non-Rail
"Tallahassee, FL",2021,47800,Non-Rail
"Tampa-St. Petersburg, FL",2011,1477401,Non-Rail
"Tampa-St. Petersburg, FL",2011,13939,Rail
"Tampa-St. Petersburg, FL",2012,1541348,Non-Rail
"Tampa-St. Petersburg, FL",2012,12542,Rail
"Tampa-St. Petersburg, FL",2013,1583323,Non-Rail
"Tampa-St. Petersburg, FL",2013,12398,Rail
"Tampa-St. Petersburg, FL",2014,1616888,Non-Rail
"Tampa-St. Petersburg, FL",2014,12371,Rail
"Tampa-St. Petersburg, FL",2015,1627607,Non-Rail
"Tampa-St. Petersburg, FL",2015,12429,Rail
"Tampa-St. Petersburg, FL",2016,1698071,Non-Rail
"Tampa-St. Petersburg, FL",2016,12948,Rail
"Tampa-St. Petersburg, FL",2017,1839578,Non-Rail
"Tampa-St. Petersburg, FL",2017,12820,Rail
"Tampa-St. Petersburg, FL",2018,1890053,Non-Rail
"Tampa-St. Petersburg, FL",2018,14239,Rail
"Tampa-St. Petersburg, FL",2019,1964531,Non-Rail
"Tampa-St. Petersburg, FL",2019,22556,Rail
"Tampa-St. Petersburg, FL",2020,1575340,Non-Rail
"Tampa-St. Petersburg, FL",2020,21306,Rail
"Tampa-St. Petersburg, FL",2021,220319,Non-Rail
"Tampa-St. Petersburg, FL",2021,5573,Rail
"Terre Haute, IN",2011,42757,Non-Rail
"Terre Haute, IN",2012,44782,Non-Rail
"Terre Haute, IN",2013,47082,Non-Rail
"Terre Haute, IN",2014,48905,Non-Rail
"Terre Haute, IN",2015,43063,Non-Rail
"Terre Haute, IN",2016,40858,Non-Rail
"Terre Haute, IN",2017,40792,Non-Rail
"Terre Haute, IN",2018,40334,Non-Rail
"Terre Haute, IN",2019,37945,Non-Rail
"Terre Haute, IN",2020,35115,Non-Rail
"Terre Haute, IN",2021,9139,Non-Rail
"Texas City, TX",2011,49611,Non-Rail
"Texas City, TX",2012,49729,Non-Rail
"Texas City, TX",2013,48958,Non-Rail
"Texas City, TX",2014,56200,Non-Rail
"Texas City, TX",2015,51965,Non-Rail
"Texas City, TX",2016,53491,Non-Rail
"Texas City, TX",2017,51659,Non-Rail
"Texas City, TX",2018,34669,Non-Rail
"Thousand Oaks, CA",2011,52014,Non-Rail
"Thousand Oaks, CA",2012,51839,Non-Rail
"Toledo, OH-MI",2011,426410,Non-Rail
"Toledo, OH-MI",2012,407998,Non-Rail
"Toledo, OH-MI",2013,385918,Non-Rail
"Toledo, OH-MI",2014,390438,Non-Rail
"Toledo, OH-MI",2015,413504,Non-Rail
"Toledo, OH-MI",2016,443345,Non-Rail
"Toledo, OH-MI",2017,443287,Non-Rail
"Toledo, OH-MI",2018,426454,Non-Rail
"Toledo, OH-MI",2019,387112,Non-Rail
"Toledo, OH-MI",2020,252999,Non-Rail
"Toledo, OH-MI",2021,61130,Non-Rail
"Topeka, KS",2011,86512,Non-Rail
"Topeka, KS",2012,80295,Non-Rail
"Topeka, KS",2013,76989,Non-Rail
"Topeka, KS",2014,76493,Non-Rail
"Topeka, KS",2015,74742,Non-Rail
"Topeka, KS",2016,77726,Non-Rail
"Topeka, KS",2017,77156,Non-Rail
"Topeka, KS",2018,81982,Non-Rail
"Topeka, KS",2019,86907,Non-Rail
"Topeka, KS",2020,66550,Non-Rail
"Topeka, KS",2021,15705,Non-Rail
"Tucson, AZ",2011,896631,Non-Rail
"Tucson, AZ",2012,923039,Non-Rail
"Tucson, AZ",2013,949214,Non-Rail
"Tucson, AZ",2014,954906,Non-Rail
"Tucson, AZ",2014,10270,Rail
"Tucson, AZ",2015,891664,Non-Rail
"Tucson, AZ",2015,24921,Rail
"Tucson, AZ",2016,964235,Non-Rail
"Tucson, AZ",2016,24619,Rail
"Tucson, AZ",2017,993429,Non-Rail
"Tucson, AZ",2017,25323,Rail
"Tucson, AZ",2018,989418,Non-Rail
"Tucson, AZ",2018,26029,Rail
"Tucson, AZ",2019,962017,Non-Rail
"Tucson, AZ",2019,25832,Rail
"Tucson, AZ",2020,853119,Non-Rail
"Tucson, AZ",2020,25390,Rail
"Tucson, AZ",2021,204577,Non-Rail
"Tucson, AZ",2021,6270,Rail
"Tulsa, OK",2011,236335,Non-Rail
"Tulsa, OK",2012,247573,Non-Rail
"Tulsa, OK",2013,255601,Non-Rail
"Tulsa, OK",2014,249754,Non-Rail
"Tulsa, OK",2015,248528,Non-Rail
"Tulsa, OK",2016,247165,Non-Rail
"Tulsa, OK",2017,246362,Non-Rail
"Tulsa, OK",2018,247309,Non-Rail
"Tulsa, OK",2019,251778,Non-Rail
"Tulsa, OK",2020,244639,Non-Rail
"Tulsa, OK",2021,54125,Non-Rail
"Turlock, CA",2011,14115,Non-Rail
"Turlock, CA",2012,14469,Non-Rail
"Turlock, CA",2013,14333,Non-Rail
"Turlock, CA",2014,14285,Non-Rail
"Turlock, CA",2015,14875,Non-Rail
"Turlock, CA",2016,16353,Non-Rail
"Turlock, CA",2017,26755,Non-Rail
"Turlock, CA",2018,29500,Non-Rail
"Turlock, CA",2019,30612,Non-Rail
"Turlock, CA",2020,25904,Non-Rail
"Turlock, CA",2021,6908,Non-Rail
"Tuscaloosa, AL",2011,29758,Non-Rail
"Uniontown-Connellsville, PA",2011,77112,Non-Rail
"Uniontown-Connellsville, PA",2012,68584,Non-Rail
"Uniontown-Connellsville, PA",2013,67125,Non-Rail
"Uniontown-Connellsville, PA",2014,62114,Non-Rail
"Uniontown-Connellsville, PA",2015,62395,Non-Rail
"Uniontown-Connellsville, PA",2016,66088,Non-Rail
"Uniontown-Connellsville, PA",2017,67664,Non-Rail
"Uniontown-Connellsville, PA",2018,68048,Non-Rail
"Uniontown-Connellsville, PA",2019,70176,Non-Rail
"Uniontown-Connellsville, PA",2020,59448,Non-Rail
"Uniontown-Connellsville, PA",2021,13575,Non-Rail
"Urban Honolulu, HI",2011,1871484,Non-Rail
"Urban Honolulu, HI",2012,1754976,Non-Rail
"Urban Honolulu, HI",2013,1742181,Non-Rail
"Urban Honolulu, HI",2014,1783009,Non-Rail
"Urban Honolulu, HI",2015,1859552,Non-Rail
"Urban Honolulu, HI",2016,1904969,Non-Rail
"Urban Honolulu, HI",2017,1935327,Non-Rail
"Urban Honolulu, HI",2018,1984299,Non-Rail
"Urban Honolulu, HI",2019,2062761,Non-Rail
"Urban Honolulu, HI",2020,1788227,Non-Rail
"Urban Honolulu, HI",2021,435623,Non-Rail
"Utica, NY",2011,94962,Non-Rail
"Utica, NY",2012,93429,Non-Rail
"Utica, NY",2013,93393,Non-Rail
"Utica, NY",2014,93374,Non-Rail
"Utica, NY",2015,22982,Non-Rail
"Vacaville, CA",2011,35801,Non-Rail
"Vallejo, CA",2011,177648,Non-Rail
"Vallejo, CA",2012,111213,Non-Rail
"Vallejo, CA",2013,99993,Non-Rail
"Vallejo, CA",2014,96543,Non-Rail
"Vallejo, CA",2015,108865,Non-Rail
"Vallejo, CA",2016,112235,Non-Rail
"Vallejo, CA",2017,111633,Non-Rail
"Vallejo, CA",2018,113534,Non-Rail
"Vallejo, CA",2019,119703,Non-Rail
"Vallejo, CA",2020,81101,Non-Rail
"Vallejo, CA",2021,18037,Non-Rail
"Victoria, TX",2011,101328,Non-Rail
"Victoria, TX",2012,103301,Non-Rail
"Victoria, TX",2013,100248,Non-Rail
"Victoria, TX",2014,60932,Non-Rail
"Victoria, TX",2019,18757,Non-Rail
"Victoria, TX",2020,53515,Non-Rail
"Victoria, TX",2021,10733,Non-Rail
"Victorville-Hesperia, CA",2011,144303,Non-Rail
"Victorville-Hesperia, CA",2012,159298,Non-Rail
"Victorville-Hesperia, CA",2013,223503,Non-Rail
"Victorville-Hesperia, CA",2014,275323,Non-Rail
"Victorville-Hesperia, CA",2015,305229,Non-Rail
"Victorville-Hesperia, CA",2016,326463,Non-Rail
"Victorville-Hesperia, CA",2017,353324,Non-Rail
"Victorville-Hesperia, CA",2018,372550,Non-Rail
"Victorville-Hesperia, CA",2019,371842,Non-Rail
"Victorville-Hesperia, CA",2020,298389,Non-Rail
"Victorville-Hesperia, CA",2021,77995,Non-Rail
"Villas, NJ",2011,45996,Non-Rail
"Villas, NJ",2012,41217,Non-Rail
"Villas, NJ",2013,46386,Non-Rail
"Villas, NJ",2014,45831,Non-Rail
"Vineland, NJ",2011,33676,Non-Rail
"Vineland, NJ",2012,33547,Non-Rail
"Vineland, NJ",2013,32410,Non-Rail
"Vineland, NJ",2014,31812,Non-Rail
"Vineland, NJ",2015,31251,Non-Rail
"Vineland, NJ",2016,32597,Non-Rail
"Vineland, NJ",2017,32185,Non-Rail
"Vineland, NJ",2018,32306,Non-Rail
"Vineland, NJ",2019,30165,Non-Rail
"Virgin Islands, VI",2011,86073,Non-Rail
"Virgin Islands, VI",2012,50618,Non-Rail
"Virgin Islands, VI",2013,8400,Non-Rail
"Virginia Beach, VA",2011,1039211,Non-Rail
"Virginia Beach, VA",2011,12129,Rail
"Virginia Beach, VA",2012,1008322,Non-Rail
"Virginia Beach, VA",2012,30110,Rail
"Virginia Beach, VA",2013,1017310,Non-Rail
"Virginia Beach, VA",2013,30085,Rail
"Virginia Beach, VA",2014,1006963,Non-Rail
"Virginia Beach, VA",2014,29874,Rail
"Virginia Beach, VA",2015,1046137,Non-Rail
"Virginia Beach, VA",2015,29882,Rail
"Virginia Beach, VA",2016,1089741,Non-Rail
"Virginia Beach, VA",2016,29943,Rail
"Virginia Beach, VA",2017,1078366,Non-Rail
"Virginia Beach, VA",2017,29831,Rail
"Virginia Beach, VA",2018,1070964,Non-Rail
"Virginia Beach, VA",2018,29264,Rail
"Virginia Beach, VA",2019,1086588,Non-Rail
"Virginia Beach, VA",2019,29650,Rail
"Virginia Beach, VA",2020,927495,Non-Rail
"Virginia Beach, VA",2020,25719,Rail
"Virginia Beach, VA",2021,234312,Non-Rail
"Virginia Beach, VA",2021,7329,Rail
"Visalia, CA",2011,122022,Non-Rail
"Visalia, CA",2012,123875,Non-Rail
"Visalia, CA",2013,158778,Non-Rail
"Visalia, CA",2014,162828,Non-Rail
"Visalia, CA",2015,165595,Non-Rail
"Visalia, CA",2016,179562,Non-Rail
"Visalia, CA",2017,186177,Non-Rail
"Visalia, CA",2018,183474,Non-Rail
"Visalia, CA",2019,181024,Non-Rail
"Visalia, CA",2020,159693,Non-Rail
"Visalia, CA",2021,38610,Non-Rail
"Waco, TX",2011,66356,Non-Rail
"Waco, TX",2012,65150,Non-Rail
"Waco, TX",2013,66968,Non-Rail
"Waco, TX",2014,68955,Non-Rail
"Waco, TX",2015,73463,Non-Rail
"Waco, TX",2016,75280,Non-Rail
"Waco, TX",2017,77301,Non-Rail
"Waco, TX",2018,81627,Non-Rail
"Waco, TX",2019,91072,Non-Rail
"Waco, TX",2020,77294,Non-Rail
"Waco, TX",2021,18306,Non-Rail
"Waldorf, MD",2011,77581,Non-Rail
"Waldorf, MD",2012,78126,Non-Rail
"Waldorf, MD",2013,78713,Non-Rail
"Waldorf, MD",2014,80781,Non-Rail
"Waldorf, MD",2015,85214,Non-Rail
"Waldorf, MD",2016,86640,Non-Rail
"Waldorf, MD",2017,89651,Non-Rail
"Waldorf, MD",2018,93280,Non-Rail
"Waldorf, MD",2019,99231,Non-Rail
"Waldorf, MD",2020,95451,Non-Rail
"Waldorf, MD",2021,22949,Non-Rail
"Washington, DC-VA-MD",2011,8281755,Non-Rail
"Washington, DC-VA-MD",2011,2825892,Rail
"Washington, DC-VA-MD",2012,8227016,Non-Rail
"Washington, DC-VA-MD",2012,3078804,Rail
"Washington, DC-VA-MD",2013,8356470,Non-Rail
"Washington, DC-VA-MD",2013,3141723,Rail
"Washington, DC-VA-MD",2014,8748903,Non-Rail
"Washington, DC-VA-MD",2014,3317882,Rail
"Washington, DC-VA-MD",2015,8926264,Non-Rail
"Washington, DC-VA-MD",2015,3339245,Rail
"Washington, DC-VA-MD",2016,9129199,Non-Rail
"Washington, DC-VA-MD",2016,3228699,Rail
"Washington, DC-VA-MD",2017,9265786,Non-Rail
"Washington, DC-VA-MD",2017,3493824,Rail
"Washington, DC-VA-MD",2018,9444566,Non-Rail
"Washington, DC-VA-MD",2018,3703874,Rail
"Washington, DC-VA-MD",2019,9496127,Non-Rail
"Washington, DC-VA-MD",2019,4016249,Rail
"Washington, DC-VA-MD",2020,6723138,Non-Rail
"Washington, DC-VA-MD",2020,2941472,Rail
"Washington, DC-VA-MD",2021,1836548,Non-Rail
"Washington, DC-VA-MD",2021,846948,Rail
"Waterbury, CT",2011,135449,Non-Rail
"Waterbury, CT",2012,145549,Non-Rail
"Waterbury, CT",2013,145650,Non-Rail
"Waterbury, CT",2014,146421,Non-Rail
"Waterbury, CT",2015,148544,Non-Rail
"Waterbury, CT",2016,152772,Non-Rail
"Waterbury, CT",2017,158267,Non-Rail
"Waterbury, CT",2018,157975,Non-Rail
"Waterbury, CT",2019,172573,Non-Rail
"Waterbury, CT",2020,147681,Non-Rail
"Waterbury, CT",2021,32526,Non-Rail
"Waterloo, IA",2011,63376,Non-Rail
"Waterloo, IA",2012,62009,Non-Rail
"Waterloo, IA",2013,33760,Non-Rail
"Wausau, WI",2011,43754,Non-Rail
"Wausau, WI",2012,27450,Non-Rail
"Wausau, WI",2013,30207,Non-Rail
"Wenatchee, WA",2011,103353,Non-Rail
"Wenatchee, WA",2012,94277,Non-Rail
"Wenatchee, WA",2013,93179,Non-Rail
"Wenatchee, WA",2014,94466,Non-Rail
"Wenatchee, WA",2015,98610,Non-Rail
"Wenatchee, WA",2016,101766,Non-Rail
"Wenatchee, WA",2017,101927,Non-Rail
"Wenatchee, WA",2018,106082,Non-Rail
"Wenatchee, WA",2019,113183,Non-Rail
"Wenatchee, WA",2020,109723,Non-Rail
"Wenatchee, WA",2021,30319,Non-Rail
"Westminster-Eldersburg, MD",2011,76316,Non-Rail
"Westminster-Eldersburg, MD",2012,22596,Non-Rail
"Wheeling, WV-OH",2011,61471,Non-Rail
"Wheeling, WV-OH",2012,57981,Non-Rail
"Wheeling, WV-OH",2013,55846,Non-Rail
"Wheeling, WV-OH",2014,56967,Non-Rail
"Wheeling, WV-OH",2015,57078,Non-Rail
"Wheeling, WV-OH",2016,58848,Non-Rail
"Wheeling, WV-OH",2017,57190,Non-Rail
"Wheeling, WV-OH",2018,56382,Non-Rail
"Wheeling, WV-OH",2019,56338,Non-Rail
"Wheeling, WV-OH",2020,56089,Non-Rail
"Wheeling, WV-OH",2021,14058,Non-Rail
"Wichita, KS",2011,292295,Non-Rail
"Wichita, KS",2012,170896,Non-Rail
"Wichita, KS",2013,171583,Non-Rail
"Wichita, KS",2014,157350,Non-Rail
"Wichita, KS",2015,157861,Non-Rail
"Wichita, KS",2016,162874,Non-Rail
"Wichita, KS",2017,145977,Non-Rail
"Wichita, KS",2018,153704,Non-Rail
"Wichita, KS",2019,155847,Non-Rail
"Wichita, KS",2020,151309,Non-Rail
"Wichita, KS",2021,33616,Non-Rail
"Williamsburg, VA",2011,92750,Non-Rail
"Williamsburg, VA",2012,94007,Non-Rail
"Williamsburg, VA",2013,91666,Non-Rail
"Williamsburg, VA",2014,82398,Non-Rail
"Williamsburg, VA",2015,87781,Non-Rail
"Williamsburg, VA",2016,91870,Non-Rail
"Williamsburg, VA",2017,93148,Non-Rail
"Williamsburg, VA",2018,91005,Non-Rail
"Williamsburg, VA",2019,80034,Non-Rail
"Williamsburg, VA",2020,57948,Non-Rail
"Williamsburg, VA",2021,15072,Non-Rail
"Williamsport, PA",2011,54188,Non-Rail
"Williamsport, PA",2012,55251,Non-Rail
"Williamsport, PA",2013,54822,Non-Rail
"Williamsport, PA",2014,56589,Non-Rail
"Williamsport, PA",2015,57281,Non-Rail
"Williamsport, PA",2016,57181,Non-Rail
"Williamsport, PA",2017,57376,Non-Rail
"Williamsport, PA",2018,58295,Non-Rail
"Williamsport, PA",2019,62411,Non-Rail
"Williamsport, PA",2020,58989,Non-Rail
"Williamsport, PA",2021,5723,Non-Rail
"Wilmington, NC",2011,141027,Non-Rail
"Wilmington, NC",2012,127527,Non-Rail
"Wilmington, NC",2013,113035,Non-Rail
"Wilmington, NC",2014,109431,Non-Rail
"Wilmington, NC",2015,113533,Non-Rail
"Wilmington, NC",2016,111927,Non-Rail
"Wilmington, NC",2017,107249,Non-Rail
"Wilmington, NC",2018,100563,Non-Rail
"Wilmington, NC",2019,105027,Non-Rail
"Wilmington, NC",2020,86278,Non-Rail
"Wilmington, NC",2021,21818,Non-Rail
"Winston-Salem, NC",2011,180699,Non-Rail
"Winston-Salem, NC",2012,191417,Non-Rail
"Winston-Salem, NC",2013,189469,Non-Rail
"Winston-Salem, NC",2014,197376,Non-Rail
"Winston-Salem, NC",2015,201320,Non-Rail
"Winston-Salem, NC",2016,201641,Non-Rail
"Winston-Salem, NC",2017,217187,Non-Rail
"Winston-Salem, NC",2018,242256,Non-Rail
"Winston-Salem, NC",2019,268750,Non-Rail
"Winston-Salem, NC",2020,213435,Non-Rail
"Winston-Salem, NC",2021,54149,Non-Rail
"Winter Haven, FL",2011,119037,Non-Rail
"Winter Haven, FL",2012,119136,Non-Rail
"Winter Haven, FL",2013,119298,Non-Rail
"Winter Haven, FL",2014,87785,Non-Rail
"Winter Haven, FL",2015,41701,Non-Rail
"Worcester, MA-CT",2011,208266,Non-Rail
"Worcester, MA-CT",2012,209019,Non-Rail
"Worcester, MA-CT",2013,225140,Non-Rail
"Worcester, MA-CT",2014,243273,Non-Rail
"Worcester, MA-CT",2015,246742,Non-Rail
"Worcester, MA-CT",2016,257806,Non-Rail
"Worcester, MA-CT",2017,249027,Non-Rail
"Worcester, MA-CT",2018,240128,Non-Rail
"Worcester, MA-CT",2019,240214,Non-Rail
"Worcester, MA-CT",2020,188541,Non-Rail
"Worcester, MA-CT",2021,53461,Non-Rail
"Yakima, WA",2011,110287,Non-Rail
"Yakima, WA",2012,105567,Non-Rail
"Yakima, WA",2013,102106,Non-Rail
"Yakima, WA",2014,94141,Non-Rail
"Yakima, WA",2015,94277,Non-Rail
"Yakima, WA",2016,99364,Non-Rail
"Yakima, WA",2017,94401,Non-Rail
"Yakima, WA",2018,92038,Non-Rail
"Yakima, WA",2019,84997,Non-Rail
"Yakima, WA",2020,82709,Non-Rail
"Yakima, WA",2021,20860,Non-Rail
"York, PA",2011,232220,Non-Rail
"York, PA",2012,268911,Non-Rail
"York, PA",2013,251874,Non-Rail
"York, PA",2014,235838,Non-Rail
"York, PA",2015,263301,Non-Rail
"York, PA",2016,341820,Non-Rail
"York, PA",2017,408843,Non-Rail
"York, PA",2018,428768,Non-Rail
"York, PA",2019,443890,Non-Rail
"York, PA",2020,320969,Non-Rail
"York, PA",2021,79254,Non-Rail
"Youngstown, OH-PA",2011,193321,Non-Rail
"Youngstown, OH-PA",2012,177982,Non-Rail
"Youngstown, OH-PA",2013,195094,Non-Rail
"Youngstown, OH-PA",2014,194727,Non-Rail
"Youngstown, OH-PA",2015,200424,Non-Rail
"Youngstown, OH-PA",2016,182892,Non-Rail
"Youngstown, OH-PA",2017,159411,Non-Rail
"Youngstown, OH-PA",2018,168435,Non-Rail
"Youngstown, OH-PA",2019,135457,Non-Rail
"Youngstown, OH-PA",2020,128200,Non-Rail
"Youngstown, OH-PA",2021,35444,Non-Rail
"Yuba City, CA",2011,78370,Non-Rail
"Yuba City, CA",2012,79867,Non-Rail
"Yuba City, CA",2013,81480,Non-Rail
"Yuba City, CA",2014,81262,Non-Rail
"Yuba City, CA",2015,82997,Non-Rail
"Yuba City, CA",2016,82853,Non-Rail
"Yuba City, CA",2017,81838,Non-Rail
"Yuba City, CA",2018,83493,Non-Rail
"Yuba City, CA",2019,81217,Non-Rail
"Yuba City, CA",2020,70817,Non-Rail
"Yuba City, CA",2021,16443,Non-Rail
"Yuma, AZ-CA",2011,33668,Non-Rail
"Yuma, AZ-CA",2012,31459,Non-Rail
"Yuma, AZ-CA",2013,37431,Non-Rail
"Yuma, AZ-CA",2014,40567,Non-Rail
"Yuma, AZ-CA",2015,45161,Non-Rail
"Yuma, AZ-CA",2016,50614,Non-Rail
"Yuma, AZ-CA",2017,51476,Non-Rail
"Yuma, AZ-CA",2018,51117,Non-Rail
"Yuma, AZ-CA",2019,51113,Non-Rail
"Yuma, AZ-CA",2020,39537,Non-Rail
"Yuma, AZ-CA",2021,4425,Non-Rail
