UZAName,Year,VRH,Category
"Champaign, IL",2016,3474487,Non-Rail
"Champaign, IL",2017,3443171,Non-Rail
"Champaign, IL",2018,3539393,Non-Rail
"Champaign, IL",2019,3650970,Non-Rail
"Champaign, IL",2020,3161601,Non-Rail
"Champaign, IL",2021,763722,Non-Rail
"Charleston, WV",2011,2766900,Non-Rail
"Charleston, WV",2012,2744658,Non-Rail
"Charleston, WV",2013,2743920,Non-Rail
"Charleston, WV",2014,2739570,Non-Rail
"Charleston, WV",2015,2622079,Non-Rail
"Charleston, WV",2016,2431251,Non-Rail
"Charleston, WV",2017,2439767,Non-Rail
"Charleston, WV",2018,2401510,Non-Rail
"Charleston, WV",2019,2364544,Non-Rail
"Charleston, WV",2020,2215572,Non-Rail
"Charleston, WV",2021,561317,Non-Rail
"Charleston-North Charleston, SC",2011,3391139,Non-Rail
"Charleston-North Charleston, SC",2012,3490742,Non-Rail
"Charleston-North Charleston, SC",2013,3527404,Non-Rail
"Charleston-North Charleston, SC",2014,3667810,Non-Rail
"Charleston-North Charleston, SC",2015,3543218,Non-Rail
"Charleston-North Charleston, SC",2016,3156353,Non-Rail
"Charleston-North Charleston, SC",2017,3115949,Non-Rail
"Charleston-North Charleston, SC",2018,3131381,Non-Rail
"Charleston-North Charleston, SC",2019,3215940,Non-Rail
"Charleston-North Charleston, SC",2020,2811452,Non-Rail
"Charleston-North Charleston, SC",2021,760491,Non-Rail
"Charlotte, NC-SC",2011,15176718,Non-Rail
"Charlotte, NC-SC",2011,852904,Rail
"Charlotte, NC-SC",2012,15273939,Non-Rail
"Charlotte, NC-SC",2012,876573,Rail
"Charlotte, NC-SC",2013,16553027,Non-Rail
"Charlotte, NC-SC",2013,869751,Rail
"Charlotte, NC-SC",2014,15598934,Non-Rail
"Charlotte, NC-SC",2014,1020324,Rail
"Charlotte, NC-SC",2015,15725946,Non-Rail
"Charlotte, NC-SC",2015,1030320,Rail
"Charlotte, NC-SC",2016,16677355,Non-Rail
"Charlotte, NC-SC",2016,1060628,Rail
"Charlotte, NC-SC",2017,18090336,Non-Rail
"Charlotte, NC-SC",2017,1079922,Rail
"Charlotte, NC-SC",2018,17829322,Non-Rail
"Charlotte, NC-SC",2018,2095107,Rail
"Charlotte, NC-SC",2019,17955372,Non-Rail
"Charlotte, NC-SC",2019,2356327,Rail
"Charlotte, NC-SC",2020,14085706,Non-Rail
"Charlotte, NC-SC",2020,1863908,Rail
"Charlotte, NC-SC",2021,3463645,Non-Rail
"Charlotte, NC-SC",2021,355693,Rail
"Charlottesville, VA",2011,2954157,Non-Rail
"Charlottesville, VA",2012,2183667,Non-Rail
"Charlottesville, VA",2013,1799718,Non-Rail
"Charlottesville, VA",2014,1551690,Non-Rail
"Charlottesville, VA",2015,1833818,Non-Rail
"Charlottesville, VA",2016,1817231,Non-Rail
"Charlottesville, VA",2017,1688714,Non-Rail
"Charlottesville, VA",2018,1659319,Non-Rail
"Charlottesville, VA",2019,1667994,Non-Rail
"Charlottesville, VA",2020,1112643,Non-Rail
"Charlottesville, VA",2021,254804,Non-Rail
"Chattanooga, TN-GA",2011,2461505,Non-Rail
"Chattanooga, TN-GA",2011,14751,Rail
"Chattanooga, TN-GA",2012,2352627,Non-Rail
"Chattanooga, TN-GA",2012,16183,Rail
"Chattanooga, TN-GA",2013,2348714,Non-Rail
"Chattanooga, TN-GA",2013,17526,Rail
"Chattanooga, TN-GA",2014,2485387,Non-Rail
"Chattanooga, TN-GA",2014,16531,Rail
"Chattanooga, TN-GA",2015,2640261,Non-Rail
"Chattanooga, TN-GA",2015,17773,Rail
"Chattanooga, TN-GA",2016,2739814,Non-Rail
"Chattanooga, TN-GA",2016,18127,Rail
"Chattanooga, TN-GA",2017,2749223,Non-Rail
"Chattanooga, TN-GA",2017,19318,Rail
"Chattanooga, TN-GA",2018,2731171,Non-Rail
"Chattanooga, TN-GA",2018,19749,Rail
"Chattanooga, TN-GA",2019,2680430,Non-Rail
"Chattanooga, TN-GA",2019,19111,Rail
"Chattanooga, TN-GA",2020,1999579,Non-Rail
"Chattanooga, TN-GA",2020,10543,Rail
"Chattanooga, TN-GA",2021,470183,Non-Rail
"Chattanooga, TN-GA",2021,3242,Rail
"Cheyenne, WY",2011,427615,Non-Rail
"Chicago, IL-IN",2011,120416010,Non-Rail
"Chicago, IL-IN",2011,110681252,Rail
"Chicago, IL-IN",2012,120713951,Non-Rail
"Chicago, IL-IN",2012,111832384,Rail
"Chicago, IL-IN",2013,124531671,Non-Rail
"Chicago, IL-IN",2013,115631900,Rail
"Chicago, IL-IN",2014,125414157,Non-Rail
"Chicago, IL-IN",2014,117439897,Rail
"Chicago, IL-IN",2015,126250980,Non-Rail
"Chicago, IL-IN",2015,118744027,Rail
"Chicago, IL-IN",2016,125312261,Non-Rail
"Chicago, IL-IN",2016,119566448,Rail
"Chicago, IL-IN",2017,125119152,Non-Rail
"Chicago, IL-IN",2017,121485330,Rail
"Chicago, IL-IN",2018,122324059,Non-Rail
"Chicago, IL-IN",2018,121347731,Rail
"Chicago, IL-IN",2019,121177854,Non-Rail
"Chicago, IL-IN",2019,122573662,Rail
"Chicago, IL-IN",2020,99634608,Non-Rail
"Chicago, IL-IN",2020,104095537,Rail
"Chicago, IL-IN",2021,23550437,Non-Rail
"Chicago, IL-IN",2021,26198578,Rail
"Chico, CA",2011,1437198,Non-Rail
"Chico, CA",2012,1516503,Non-Rail
"Chico, CA",2013,1557423,Non-Rail
"Chico, CA",2014,1554341,Non-Rail
"Chico, CA",2015,1438872,Non-Rail
"Chico, CA",2016,1457552,Non-Rail
"Chico, CA",2017,1489838,Non-Rail
"Chico, CA",2018,1413624,Non-Rail
"Chico, CA",2019,1288486,Non-Rail
"Chico, CA",2020,1111486,Non-Rail
"Chico, CA",2021,269870,Non-Rail
"Cincinnati, OH-KY-IN",2011,16180317,Non-Rail
"Cincinnati, OH-KY-IN",2012,16192005,Non-Rail
"Cincinnati, OH-KY-IN",2013,16321828,Non-Rail
"Cincinnati, OH-KY-IN",2014,16877222,Non-Rail
"Cincinnati, OH-KY-IN",2015,16867902,Non-Rail
"Cincinnati, OH-KY-IN",2016,17162504,Non-Rail
"Cincinnati, OH-KY-IN",2016,29053,Rail
"Cincinnati, OH-KY-IN",2017,17328070,Non-Rail
"Cincinnati, OH-KY-IN",2017,90133,Rail
"Cincinnati, OH-KY-IN",2018,17197477,Non-Rail
"Cincinnati, OH-KY-IN",2018,92052,Rail
"Cincinnati, OH-KY-IN",2019,15958519,Non-Rail
"Cincinnati, OH-KY-IN",2019,94352,Rail
"Cincinnati, OH-KY-IN",2020,13683595,Non-Rail
"Cincinnati, OH-KY-IN",2020,51516,Rail
"Cincinnati, OH-KY-IN",2021,3569712,Non-Rail
"Cincinnati, OH-KY-IN",2021,21253,Rail
"Clarksville, TN-KY",2011,1389894,Non-Rail
"Clarksville, TN-KY",2012,1399845,Non-Rail
"Clarksville, TN-KY",2013,1440782,Non-Rail
"Clarksville, TN-KY",2014,724827,Non-Rail
"Cleveland, OH",2011,19832938,Non-Rail
"Cleveland, OH",2011,2185731,Rail
"Cleveland, OH",2012,21009480,Non-Rail
"Cleveland, OH",2012,2688369,Rail
"Cleveland, OH",2013,21848818,Non-Rail
"Cleveland, OH",2013,3200261,Rail
"Cleveland, OH",2014,22435201,Non-Rail
"Cleveland, OH",2014,3364938,Rail
"Cleveland, OH",2015,22870186,Non-Rail
"Cleveland, OH",2015,3372936,Rail
"Cleveland, OH",2016,22843263,Non-Rail
"Cleveland, OH",2016,3437718,Rail
"Cleveland, OH",2017,22608358,Non-Rail
"Cleveland, OH",2017,3294982,Rail
"Cleveland, OH",2018,22176152,Non-Rail
"Cleveland, OH",2018,2795745,Rail
"Cleveland, OH",2019,21935728,Non-Rail
"Cleveland, OH",2019,3167083,Rail
"Cleveland, OH",2020,17685657,Non-Rail
"Cleveland, OH",2020,3008249,Rail
"Cleveland, OH",2021,4400634,Non-Rail
"Cleveland, OH",2021,728263,Rail
"Cleveland, TN",2011,352981,Non-Rail
"Coeur d'Alene, ID",2011,781591,Non-Rail
"College Station-Bryan, TX",2011,2992720,Non-Rail
"College Station-Bryan, TX",2012,2828885,Non-Rail
"College Station-Bryan, TX",2013,2617621,Non-Rail
"College Station-Bryan, TX",2014,2592641,Non-Rail
"College Station-Bryan, TX",2015,1874415,Non-Rail
"College Station-Bryan, TX",2016,1926583,Non-Rail
"College Station-Bryan, TX",2017,1671870,Non-Rail
"College Station-Bryan, TX",2018,1727450,Non-Rail
"College Station-Bryan, TX",2019,1983199,Non-Rail
"College Station-Bryan, TX",2020,1940116,Non-Rail
"College Station-Bryan, TX",2021,456719,Non-Rail
"Colorado Springs, CO",2011,4782831,Non-Rail
"Colorado Springs, CO",2012,4471438,Non-Rail
"Colorado Springs, CO",2013,3804901,Non-Rail
"Colorado Springs, CO",2014,4127101,Non-Rail
"Colorado Springs, CO",2015,3998554,Non-Rail
"Colorado Springs, CO",2016,4038002,Non-Rail
"Colorado Springs, CO",2017,4084702,Non-Rail
"Colorado Springs, CO",2018,4309677,Non-Rail
"Colorado Springs, CO",2019,4162905,Non-Rail
"Colorado Springs, CO",2020,3096484,Non-Rail
"Colorado Springs, CO",2021,748425,Non-Rail
"Columbia, MO",2011,880554,Non-Rail
"Columbia, MO",2012,863463,Non-Rail
"Columbia, MO",2013,874052,Non-Rail
"Columbia, MO",2014,959013,Non-Rail
"Columbia, MO",2015,1084079,Non-Rail
"Columbia, MO",2016,1104461,Non-Rail
"Columbia, MO",2017,1111077,Non-Rail
"Columbia, MO",2018,1001310,Non-Rail
"Columbia, MO",2019,790671,Non-Rail
"Columbia, MO",2020,535933,Non-Rail
"Columbia, MO",2021,105247,Non-Rail
"Columbia, SC",2011,2033423,Non-Rail
"Columbia, SC",2012,1492173,Non-Rail
"Columbia, SC",2013,1437531,Non-Rail
"Columbia, SC",2014,1765410,Non-Rail
"Columbia, SC",2015,2590409,Non-Rail
"Columbia, SC",2016,3022880,Non-Rail
"Columbia, SC",2017,3093538,Non-Rail
"Columbia, SC",2018,3303499,Non-Rail
"Columbia, SC",2019,3626448,Non-Rail
"Columbia, SC",2020,3228437,Non-Rail
"Columbia, SC",2021,761520,Non-Rail
"Columbus, GA-AL",2011,1095589,Non-Rail
"Columbus, OH",2011,12456813,Non-Rail
"Columbus, OH",2012,12771894,Non-Rail
"Columbus, OH",2013,14686783,Non-Rail
"Columbus, OH",2014,15032082,Non-Rail
"Columbus, OH",2015,16049483,Non-Rail
"Columbus, OH",2016,16885557,Non-Rail
"Columbus, OH",2017,17708934,Non-Rail
"Columbus, OH",2018,18224290,Non-Rail
"Columbus, OH",2019,18801150,Non-Rail
"Columbus, OH",2020,13560756,Non-Rail
"Columbus, OH",2021,3592572,Non-Rail
"Concord, CA",2011,5677572,Non-Rail
"Concord, CA",2012,5603022,Non-Rail
"Concord, CA",2013,5642984,Non-Rail
"Concord, CA",2014,5772841,Non-Rail
"Concord, CA",2015,5746105,Non-Rail
"Concord, CA",2016,5604122,Non-Rail
"Concord, CA",2017,5569656,Non-Rail
"Concord, CA",2018,5770731,Non-Rail
"Concord, CA",2019,5808706,Non-Rail
"Concord, CA",2020,3942338,Non-Rail
"Concord, CA",2021,876367,Non-Rail
"Conroe-The Woodlands, TX",2015,1334197,Non-Rail
"Conroe-The Woodlands, TX",2016,979651,Non-Rail
"Conroe-The Woodlands, TX",2017,981147,Non-Rail
"Conroe-The Woodlands, TX",2018,963764,Non-Rail
"Conroe-The Woodlands, TX",2019,1035950,Non-Rail
"Conroe-The Woodlands, TX",2020,518009,Non-Rail
"Conroe-The Woodlands, TX",2021,93216,Non-Rail
"Corpus Christi, TX",2011,4253678,Non-Rail
"Corpus Christi, TX",2012,4196960,Non-Rail
"Corpus Christi, TX",2013,4248648,Non-Rail
"Corpus Christi, TX",2014,4533997,Non-Rail
"Corpus Christi, TX",2015,4928476,Non-Rail
"Corpus Christi, TX",2016,5132182,Non-Rail
"Corpus Christi, TX",2017,5273162,Non-Rail
"Corpus Christi, TX",2018,5154978,Non-Rail
"Corpus Christi, TX",2019,5470006,Non-Rail
"Corpus Christi, TX",2020,4453642,Non-Rail
"Corpus Christi, TX",2021,1003449,Non-Rail
"Corvallis, OR",2011,411160,Non-Rail
"Corvallis, OR",2012,413829,Non-Rail
"Corvallis, OR",2013,423668,Non-Rail
"Corvallis, OR",2014,424622,Non-Rail
"Corvallis, OR",2015,435944,Non-Rail
"Corvallis, OR",2016,431691,Non-Rail
"Corvallis, OR",2017,429548,Non-Rail
"Corvallis, OR",2018,218152,Non-Rail
"Cumberland, MD-WV-PA",2011,363467,Non-Rail
"Dallas-Fort Worth-Arlington, TX",2011,51573766,Non-Rail
"Dallas-Fort Worth-Arlington, TX",2011,8516386,Rail
"Dallas-Fort Worth-Arlington, TX",2012,51903996,Non-Rail
"Dallas-Fort Worth-Arlington, TX",2012,9156233,Rail
"Dallas-Fort Worth-Arlington, TX",2013,51499708,Non-Rail
"Dallas-Fort Worth-Arlington, TX",2013,10328970,Rail
"Dallas-Fort Worth-Arlington, TX",2014,51381040,Non-Rail
"Dallas-Fort Worth-Arlington, TX",2014,10575119,Rail
"Dallas-Fort Worth-Arlington, TX",2015,50252329,Non-Rail
"Dallas-Fort Worth-Arlington, TX",2015,11086115,Rail
"Dallas-Fort Worth-Arlington, TX",2016,50790739,Non-Rail
"Dallas-Fort Worth-Arlington, TX",2016,11343959,Rail
"Dallas-Fort Worth-Arlington, TX",2017,50809775,Non-Rail
"Dallas-Fort Worth-Arlington, TX",2017,12005768,Rail
"Dallas-Fort Worth-Arlington, TX",2018,53325656,Non-Rail
"Dallas-Fort Worth-Arlington, TX",2018,12022114,Rail
"Dallas-Fort Worth-Arlington, TX",2019,56080479,Non-Rail
"Dallas-Fort Worth-Arlington, TX",2019,14064693,Rail
"Dallas-Fort Worth-Arlington, TX",2020,43360465,Non-Rail
"Dallas-Fort Worth-Arlington, TX",2020,13289787,Rail
"Dallas-Fort Worth-Arlington, TX",2021,10425370,Non-Rail
"Dallas-Fort Worth-Arlington, TX",2021,3107955,Rail
"Danbury, CT-NY",2011,1465638,Non-Rail
"Danbury, CT-NY",2012,1435341,Non-Rail
"Danbury, CT-NY",2013,1412467,Non-Rail
"Danbury, CT-NY",2014,1468277,Non-Rail
"Danbury, CT-NY",2015,1486873,Non-Rail
"Danbury, CT-NY",2016,1444771,Non-Rail
"Danbury, CT-NY",2017,1421327,Non-Rail
"Danbury, CT-NY",2018,1428075,Non-Rail
"Danbury, CT-NY",2019,1451693,Non-Rail
"Danbury, CT-NY",2020,1224568,Non-Rail
"Danbury, CT-NY",2021,292953,Non-Rail
"Danville, IL-IN",2011,591530,Non-Rail
"Danville, IL-IN",2012,589079,Non-Rail
"Danville, IL-IN",2013,298524,Non-Rail
"Daphne-Fairhope, AL",2015,115922,Non-Rail
"Daphne-Fairhope, AL",2016,660218,Non-Rail
"Daphne-Fairhope, AL",2017,721385,Non-Rail
"Daphne-Fairhope, AL",2018,667658,Non-Rail
"Daphne-Fairhope, AL",2019,435367,Non-Rail
"Daphne-Fairhope, AL",2020,364740,Non-Rail
"Daphne-Fairhope, AL",2021,165644,Non-Rail
"Davenport, IA-IL",2011,3745629,Non-Rail
"Davenport, IA-IL",2012,3891906,Non-Rail
"Davenport, IA-IL",2013,3119620,Non-Rail
"Davenport, IA-IL",2014,3112733,Non-Rail
"Davenport, IA-IL",2015,3110164,Non-Rail
"Davenport, IA-IL",2016,3198289,Non-Rail
"Davenport, IA-IL",2017,3372153,Non-Rail
"Davenport, IA-IL",2018,3375100,Non-Rail
"Davenport, IA-IL",2019,3380252,Non-Rail
"Davenport, IA-IL",2020,2851209,Non-Rail
"Davenport, IA-IL",2021,711425,Non-Rail
"Davis, CA",2011,796904,Non-Rail
"Davis, CA",2012,806585,Non-Rail
"Davis, CA",2013,828832,Non-Rail
"Davis, CA",2014,858297,Non-Rail
"Davis, CA",2015,876268,Non-Rail
"Davis, CA",2016,861096,Non-Rail
"Davis, CA",2017,827523,Non-Rail
"Davis, CA",2018,816621,Non-Rail
"Davis, CA",2019,820261,Non-Rail
"Davis, CA",2020,569595,Non-Rail
"Davis, CA",2021,157332,Non-Rail
"Dayton, OH",2011,9695647,Non-Rail
"Dayton, OH",2012,9472727,Non-Rail
"Dayton, OH",2013,9434275,Non-Rail
"Dayton, OH",2014,9610707,Non-Rail
"Dayton, OH",2015,9759891,Non-Rail
"Dayton, OH",2016,10056584,Non-Rail
"Dayton, OH",2017,9998422,Non-Rail
"Dayton, OH",2018,9957277,Non-Rail
"Dayton, OH",2019,9440350,Non-Rail
"Dayton, OH",2020,8674177,Non-Rail
"Dayton, OH",2021,2181321,Non-Rail
"Decatur, AL",2011,518949,Non-Rail
"Decatur, AL",2016,135244,Non-Rail
"Decatur, AL",2017,503845,Non-Rail
"Decatur, AL",2018,610417,Non-Rail
"Decatur, AL",2019,532418,Non-Rail
"Decatur, AL",2020,207416,Non-Rail
"Decatur, AL",2021,50630,Non-Rail
"Decatur, IL",2011,1102129,Non-Rail
"Decatur, IL",2012,1121227,Non-Rail
"Decatur, IL",2013,1134782,Non-Rail
"Decatur, IL",2014,1137146,Non-Rail
"Decatur, IL",2015,1108801,Non-Rail
"Decatur, IL",2016,1103017,Non-Rail
"Decatur, IL",2017,1095816,Non-Rail
"Decatur, IL",2018,1084856,Non-Rail
"Decatur, IL",2019,1055293,Non-Rail
"Decatur, IL",2020,1022519,Non-Rail
"Decatur, IL",2021,256016,Non-Rail
"DeKalb, IL",2011,689228,Non-Rail
"DeKalb, IL",2012,361026,Non-Rail
"DeKalb, IL",2019,642547,Non-Rail
"DeKalb, IL",2020,579718,Non-Rail
"DeKalb, IL",2021,239245,Non-Rail
"Denton-Lewisville, TX",2011,2187367,Non-Rail
"Denton-Lewisville, TX",2011,257907,Rail
"Denton-Lewisville, TX",2012,1559584,Non-Rail
"Denton-Lewisville, TX",2012,529805,Rail
"Denton-Lewisville, TX",2013,1885432,Non-Rail
"Denton-Lewisville, TX",2013,594939,Rail
"Denton-Lewisville, TX",2014,1971712,Non-Rail
"Denton-Lewisville, TX",2014,636187,Rail
"Denton-Lewisville, TX",2015,2339640,Non-Rail
"Denton-Lewisville, TX",2015,662610,Rail
"Denton-Lewisville, TX",2016,2653635,Non-Rail
"Denton-Lewisville, TX",2016,655755,Rail
"Denton-Lewisville, TX",2017,2648516,Non-Rail
"Denton-Lewisville, TX",2017,434491,Rail
"Denton-Lewisville, TX",2018,2659133,Non-Rail
"Denton-Lewisville, TX",2018,413518,Rail
"Denton-Lewisville, TX",2019,2830823,Non-Rail
"Denton-Lewisville, TX",2019,692016,Rail
"Denton-Lewisville, TX",2020,2515722,Non-Rail
"Denton-Lewisville, TX",2020,500110,Rail
"Denton-Lewisville, TX",2021,749727,Non-Rail
"Denton-Lewisville, TX",2021,110846,Rail
"Denver-Aurora, CO",2011,47275296,Non-Rail
"Denver-Aurora, CO",2011,7951001,Rail
"Denver-Aurora, CO",2012,45529618,Non-Rail
"Denver-Aurora, CO",2012,8446630,Rail
"Denver-Aurora, CO",2013,47400118,Non-Rail
"Denver-Aurora, CO",2013,10181937,Rail
"Denver-Aurora, CO",2014,47899307,Non-Rail
"Denver-Aurora, CO",2014,11158766,Rail
"Denver-Aurora, CO",2015,49297306,Non-Rail
"Denver-Aurora, CO",2015,11101915,Rail
"Denver-Aurora, CO",2016,50202665,Non-Rail
"Denver-Aurora, CO",2016,13019602,Rail
"Denver-Aurora, CO",2017,49269166,Non-Rail
"Denver-Aurora, CO",2017,15183750,Rail
"Denver-Aurora, CO",2018,49763000,Non-Rail
"Denver-Aurora, CO",2018,14321602,Rail
"Denver-Aurora, CO",2019,49100400,Non-Rail
"Denver-Aurora, CO",2019,19516777,Rail
"Denver-Aurora, CO",2020,33620457,Non-Rail
"Denver-Aurora, CO",2020,14141821,Rail
"Denver-Aurora, CO",2021,7246611,Non-Rail
"Denver-Aurora, CO",2021,3920488,Rail
"Des Moines, IA",2011,5050444,Non-Rail
"Des Moines, IA",2012,5153996,Non-Rail
"Des Moines, IA",2013,5162871,Non-Rail
"Des Moines, IA",2014,5421066,Non-Rail
"Des Moines, IA",2015,5492197,Non-Rail
"Des Moines, IA",2016,5396934,Non-Rail
"Des Moines, IA",2017,5529002,Non-Rail
"Des Moines, IA",2018,5762085,Non-Rail
"Des Moines, IA",2019,5716690,Non-Rail
"Des Moines, IA",2020,4198547,Non-Rail
"Des Moines, IA",2021,1084727,Non-Rail
"Detroit, MI",2011,36448414,Non-Rail
"Detroit, MI",2012,32723148,Non-Rail
"Detroit, MI",2012,597731,Rail
"Detroit, MI",2013,31941259,Non-Rail
"Detroit, MI",2013,559149,Rail
"Detroit, MI",2014,32345185,Non-Rail
"Detroit, MI",2014,562613,Rail
"Detroit, MI",2015,33219629,Non-Rail
"Detroit, MI",2015,543127,Rail
"Detroit, MI",2016,34548009,Non-Rail
"Detroit, MI",2016,540246,Rail
"Detroit, MI",2017,35551702,Non-Rail
"Detroit, MI",2017,655788,Rail
"Detroit, MI",2018,36289569,Non-Rail
"Detroit, MI",2018,735638,Rail
"Detroit, MI",2019,36687900,Non-Rail
"Detroit, MI",2019,611727,Rail
"Detroit, MI",2020,26641673,Non-Rail
"Detroit, MI",2020,120055,Rail
"Detroit, MI",2021,6365291,Non-Rail
"Dothan, AL",2011,1566188,Non-Rail
"Dothan, AL",2012,1265570,Non-Rail
"Dothan, AL",2013,1402046,Non-Rail
"Dothan, AL",2014,1348086,Non-Rail
"Dothan, AL",2015,1289192,Non-Rail
"Dothan, AL",2016,1149886,Non-Rail
"Dothan, AL",2017,824109,Non-Rail
"Dover-Rochester, NH-ME",2011,1119333,Non-Rail
"Dover-Rochester, NH-ME",2012,1320334,Non-Rail
"Dover-Rochester, NH-ME",2013,1208633,Non-Rail
"Dover-Rochester, NH-ME",2014,798355,Non-Rail
"Dover-Rochester, NH-ME",2015,1375547,Non-Rail
"Dover-Rochester, NH-ME",2016,1099555,Non-Rail
"Dover-Rochester, NH-ME",2017,830232,Non-Rail
"Dover-Rochester, NH-ME",2018,815667,Non-Rail
"Dover-Rochester, NH-ME",2019,811477,Non-Rail
"Dover-Rochester, NH-ME",2020,786452,Non-Rail
"Dover-Rochester, NH-ME",2021,248442,Non-Rail
"Dubuque, IA-IL",2011,565278,Non-Rail
"Duluth, MN-WI",2011,2019612,Non-Rail
"Duluth, MN-WI",2012,2022557,Non-Rail
"Duluth, MN-WI",2013,1986121,Non-Rail
"Duluth, MN-WI",2014,1968246,Non-Rail
"Duluth, MN-WI",2015,2023453,Non-Rail
"Duluth, MN-WI",2016,2077740,Non-Rail
"Duluth, MN-WI",2017,2181774,Non-Rail
"Duluth, MN-WI",2018,2429723,Non-Rail
"Duluth, MN-WI",2019,2342895,Non-Rail
"Duluth, MN-WI",2020,1947277,Non-Rail
"Duluth, MN-WI",2021,526070,Non-Rail
"Durham, NC",2011,9957488,Non-Rail
"Durham, NC",2012,9910678,Non-Rail
"Durham, NC",2013,9858849,Non-Rail
"Durham, NC",2014,10063491,Non-Rail
"Durham, NC",2015,10587449,Non-Rail
"Durham, NC",2016,10672897,Non-Rail
"Durham, NC",2017,10728229,Non-Rail
"Durham, NC",2018,10538368,Non-Rail
"Durham, NC",2019,10555466,Non-Rail
"Durham, NC",2020,8058689,Non-Rail
"Durham, NC",2021,2151199,Non-Rail
"East Stroudsburg, PA-NJ",2013,620662,Non-Rail
"East Stroudsburg, PA-NJ",2014,1288812,Non-Rail
"East Stroudsburg, PA-NJ",2015,1365800,Non-Rail
"East Stroudsburg, PA-NJ",2016,1381802,Non-Rail
"East Stroudsburg, PA-NJ",2017,1426508,Non-Rail
"East Stroudsburg, PA-NJ",2018,1482176,Non-Rail
"East Stroudsburg, PA-NJ",2019,1447584,Non-Rail
"East Stroudsburg, PA-NJ",2020,975758,Non-Rail
"East Stroudsburg, PA-NJ",2021,222544,Non-Rail
"Eau Claire, WI",2011,1137631,Non-Rail
"Eau Claire, WI",2012,1277394,Non-Rail
"Eau Claire, WI",2013,1304200,Non-Rail
"Eau Claire, WI",2014,1264723,Non-Rail
"Eau Claire, WI",2015,1304503,Non-Rail
"Eau Claire, WI",2016,1285645,Non-Rail
"Eau Claire, WI",2017,1289694,Non-Rail
"Eau Claire, WI",2018,1235690,Non-Rail
"Eau Claire, WI",2019,1100575,Non-Rail
"Eau Claire, WI",2020,891230,Non-Rail
"Eau Claire, WI",2021,217459,Non-Rail
"El Centro-Calexico, CA",2011,937615,Non-Rail
"El Centro-Calexico, CA",2012,948139,Non-Rail
"El Centro-Calexico, CA",2013,1026925,Non-Rail
"El Centro-Calexico, CA",2014,1165229,Non-Rail
"El Centro-Calexico, CA",2015,1161618,Non-Rail
"El Centro-Calexico, CA",2016,1183443,Non-Rail
"El Centro-Calexico, CA",2017,1241441,Non-Rail
"El Centro-Calexico, CA",2018,1281143,Non-Rail
"El Centro-Calexico, CA",2019,1258571,Non-Rail
"El Centro-Calexico, CA",2020,782340,Non-Rail
"El Centro-Calexico, CA",2021,153766,Non-Rail
"El Paso, TX-NM",2011,9081097,Non-Rail
"El Paso, TX-NM",2012,10724062,Non-Rail
"El Paso, TX-NM",2013,11333712,Non-Rail
"El Paso, TX-NM",2014,11672261,Non-Rail
"El Paso, TX-NM",2015,10898218,Non-Rail
"El Paso, TX-NM",2016,10367779,Non-Rail
"El Paso, TX-NM",2017,10336007,Non-Rail
"El Paso, TX-NM",2018,9664044,Non-Rail
"El Paso, TX-NM",2018,12951,Rail
"El Paso, TX-NM",2019,9194641,Non-Rail
"El Paso, TX-NM",2019,98693,Rail
"El Paso, TX-NM",2020,6978518,Non-Rail
"El Paso, TX-NM",2020,23513,Rail
"El Paso, TX-NM",2021,1741628,Non-Rail
"Elizabethtown-Radcliff, KY",2011,2429922,Non-Rail
"Elizabethtown-Radcliff, KY",2012,2127711,Non-Rail
"Elizabethtown-Radcliff, KY",2013,1686896,Non-Rail
"Elizabethtown-Radcliff, KY",2014,1504369,Non-Rail
"Elizabethtown-Radcliff, KY",2015,1459895,Non-Rail
"Elizabethtown-Radcliff, KY",2016,1365175,Non-Rail
"Elizabethtown-Radcliff, KY",2017,1540041,Non-Rail
"Elizabethtown-Radcliff, KY",2018,1983754,Non-Rail
"Elizabethtown-Radcliff, KY",2019,2099690,Non-Rail
"Elizabethtown-Radcliff, KY",2020,1140623,Non-Rail
"Elizabethtown-Radcliff, KY",2021,262320,Non-Rail
"Elkhart, IN-MI",2011,873061,Non-Rail
"Elkhart, IN-MI",2012,886998,Non-Rail
"Elkhart, IN-MI",2013,726164,Non-Rail
"Elkhart, IN-MI",2014,721978,Non-Rail
"Elkhart, IN-MI",2015,774355,Non-Rail
"Elkhart, IN-MI",2016,826978,Non-Rail
"Elkhart, IN-MI",2017,841984,Non-Rail
"Elkhart, IN-MI",2018,936221,Non-Rail
"Elkhart, IN-MI",2019,1003189,Non-Rail
"Elkhart, IN-MI",2020,775737,Non-Rail
"Elkhart, IN-MI",2021,189142,Non-Rail
"Elmira, NY",2011,936157,Non-Rail
"Erie, PA",2011,2945812,Non-Rail
"Erie, PA",2012,2961305,Non-Rail
"Erie, PA",2013,2909382,Non-Rail
"Erie, PA",2014,2912597,Non-Rail
"Erie, PA",2015,2826336,Non-Rail
"Erie, PA",2016,2860763,Non-Rail
"Erie, PA",2017,3118323,Non-Rail
"Erie, PA",2018,3100772,Non-Rail
"Erie, PA",2019,3050815,Non-Rail
"Erie, PA",2020,1963851,Non-Rail
"Erie, PA",2021,471878,Non-Rail
"Eugene, OR",2011,5549896,Non-Rail
"Eugene, OR",2012,5764203,Non-Rail
"Eugene, OR",2013,6357860,Non-Rail
